x,y,z
-11.927511087725817,-12.1427427463037,1773.8903335965445
-11.514830362702718,-12.1427427463037,1883.3282536444126
-11.10214963767962,-12.1427427463037,2042.8628671958752
-10.689468912656523,-12.1427427463037,2179.1339691291973
-10.276788187633423,-12.1427427463037,2239.8747883618666
-9.864107462610324,-12.1427427463037,2218.7836403722426
-9.451426737587227,-12.1427427463037,2156.8441253601295
-9.038746012564129,-12.1427427463037,2121.5380786551045
-8.62606528754103,-12.1427427463037,2176.7154035800722
-8.21338456251793,-12.1427427463037,2359.614841029294
-7.800703837494833,-12.1427427463037,2675.0569768579335
-7.388023112471735,-12.1427427463037,3104.05526159979
-6.975342387448636,-12.1427427463037,3614.1697231958024
-6.562661662425538,-12.1427427463037,4160.059006590527
-6.1499809374024395,-12.1427427463037,4674.901062684779
-5.737300212379341,-12.1427427463037,5066.844861571075
-5.324619487356243,-12.1427427463037,5236.665015515371
-4.911938762333144,-12.1427427463037,5118.54995310407
-4.499258037310046,-12.1427427463037,4724.4402311619
-4.0865773122869475,-12.1427427463037,4160.796432450166
-3.673896587263849,-12.1427427463037,3597.17851340873
-3.2612158622407517,-12.1427427463037,3194.6515094560973
-2.8485351372176524,-12.1427427463037,3030.13087544089
-2.435854412194553,-12.1427427463037,3060.025432978029
-2.0231736871714556,-12.1427427463037,3146.1111917300855
-1.6104929621483581,-12.1427427463037,3130.683237941414
-1.1978122371252589,-12.1427427463037,2919.5793970516625
-0.7851315121021596,-12.1427427463037,2528.393699927263
-0.3724507870790621,-12.1427427463037,2070.0243069842063
0.0402299379440354,-12.1427427463037,1695.1747157595305
0.45291066296713467,-12.1427427463037,1520.988794493856
0.8655913879902339,-12.1427427463037,1584.3824651204382
1.2782721130133314,-12.1427427463037,1838.2604767460332
1.690952838036429,-12.1427427463037,2184.06116564461
2.103633563059528,-12.1427427463037,2517.5432155945145
2.5163142880826275,-12.1427427463037,2763.6351295149443
2.928995013105725,-12.1427427463037,2887.8697209762895
3.3416757381288225,-12.1427427463037,2887.473964398166
3.7543564631519217,-12.1427427463037,2775.3867038955905
4.167037188175021,-12.1427427463037,2570.6959632653006
4.5797179131981185,-12.1427427463037,2300.7550424725014
4.992398638221216,-12.1427427463037,2009.6530667111028
5.4050793632443135,-12.1427427463037,1761.7269460498924
5.8177600882674145,-12.1427427463037,1631.152222254253
6.230440813290512,-12.1427427463037,1677.7160202915752
6.6431215383136095,-12.1427427463037,1918.8394186255855
7.055802263336711,-12.1427427463037,2312.603337298421
7.468482988359808,-12.1427427463037,2763.173163494527
7.8811637133829056,-12.1427427463037,3150.38044886822
8.293844438406003,-12.1427427463037,3373.9302857440225
8.7065251634291,-12.1427427463037,3394.7334293474114
9.119205888452202,-12.1427427463037,3254.8742037358784
9.531886613475299,-12.1427427463037,3065.0923749653875
9.944567338498397,-12.1427427463037,2962.400523383991
10.357248063521498,-12.1427427463037,3054.794204839362
10.769928788544595,-12.1427427463037,3377.3140810609307
11.182609513567693,-12.1427427463037,3879.0127186564914
11.59529023859079,-12.1427427463037,4445.348622963094
12.007970963613888,-12.1427427463037,4943.309044118293
12.420651688636987,-12.1427427463037,5266.788272137154
-11.927511087725817,-11.691433942996648,2037.177582125459
-11.514830362702718,-11.691433942996648,2367.9899800533317
-11.10214963767962,-11.691433942996648,2691.6111861806717
-10.689468912656523,-11.691433942996648,2887.146666590606
-10.276788187633423,-11.691433942996648,2882.4827681711304
-9.864107462610324,-11.691433942996648,2688.9554173137863
-9.451426737587227,-11.691433942996648,2396.0870937066998
-9.038746012564129,-11.691433942996648,2129.9948127222897
-8.62606528754103,-11.691433942996648,1998.7615197328382
-8.21338456251793,-11.691433942996648,2053.9346643472045
-7.800703837494833,-11.691433942996648,2285.3229114722753
-7.388023112471735,-11.691433942996648,2644.188158169054
-6.975342387448636,-11.691433942996648,3073.0207852406406
-6.562661662425538,-11.691433942996648,3520.2951474557185
-6.1499809374024395,-11.691433942996648,3935.1803328266674
-5.737300212379341,-11.691433942996648,4256.569434278908
-5.324619487356243,-11.691433942996648,4416.901039686853
-4.911938762333144,-11.691433942996648,4368.441078283115
-4.499258037310046,-11.691433942996648,4117.8504963128025
-4.0865773122869475,-11.691433942996648,3741.962767295039
-3.673896587263849,-11.691433942996648,3365.554019263557
-3.2612158622407517,-11.691433942996648,3106.459053953336
-2.8485351372176524,-11.691433942996648,3017.374992226309
-2.435854412194553,-11.691433942996648,3059.429441605669
-2.0231736871714556,-11.691433942996648,3125.116126528383
-1.6104929621483581,-11.691433942996648,3098.773850128695
-1.1978122371252589,-11.691433942996648,2920.620615938289
-0.7851315121021596,-11.691433942996648,2619.2219048897778
-0.3724507870790621,-11.691433942996648,2296.7127368548836
0.0402299379440354,-11.691433942996648,2077.9031185956765
0.45291066296713467,-11.691433942996648,2052.276387999592
0.8655913879902339,-11.691433942996648,2237.859623099909
1.2782721130133314,-11.691433942996648,2580.6542438899346
1.690952838036429,-11.691433942996648,2983.5455900483166
2.103633563059528,-11.691433942996648,3345.648514779427
2.5163142880826275,-11.691433942996648,3592.379778612314
2.928995013105725,-11.691433942996648,3686.1432613734487
3.3416757381288225,-11.691433942996648,3620.352266881898
3.7543564631519217,-11.691433942996648,3407.9932188083462
4.167037188175021,-11.691433942996648,3075.790718635095
4.5797179131981185,-11.691433942996648,2667.316580962079
4.992398638221216,-11.691433942996648,2248.7432833682096
5.4050793632443135,-11.691433942996648,1906.2505713038413
5.8177600882674145,-11.691433942996648,1728.0091159641588
6.230440813290512,-11.691433942996648,1773.9842141713798
6.6431215383136095,-11.691433942996648,2046.799923876115
7.055802263336711,-11.691433942996648,2479.8934072028715
7.468482988359808,-11.691433942996648,2952.8937257226207
7.8811637133829056,-11.691433942996648,3331.773200347564
8.293844438406003,-11.691433942996648,3519.1131722069476
8.7065251634291,-11.691433942996648,3493.6622975004475
9.119205888452202,-11.691433942996648,3321.294702093718
9.531886613475299,-11.691433942996648,3130.7763368452297
9.944567338498397,-11.691433942996648,3062.9785892693894
10.357248063521498,-11.691433942996648,3214.475736869602
10.769928788544595,-11.691433942996648,3599.523743888656
11.182609513567693,-11.691433942996648,4146.124890182455
11.59529023859079,-11.691433942996648,4726.076264884776
12.007970963613888,-11.691433942996648,5203.580878677776
12.420651688636987,-11.691433942996648,5479.906798563774
-11.927511087725817,-11.240125139689598,2723.090960491625
-11.514830362702718,-11.240125139689598,3307.1746016057377
-11.10214963767962,-11.240125139689598,3772.7187265005646
-10.689468912656523,-11.240125139689598,3953.4753520661416
-10.276788187633423,-11.240125139689598,3780.193150478287
-9.864107462610324,-11.240125139689598,3316.906629408986
-9.451426737587227,-11.240125139689598,2734.2174412064346
-9.038746012564129,-11.240125139689598,2232.9291380731083
-8.62606528754103,-11.240125139689598,1958.8580459874347
-8.21338456251793,-11.240125139689598,1952.9742914531348
-7.800703837494833,-11.240125139689598,2158.0495636251862
-7.388023112471735,-11.240125139689598,2468.772277171569
-6.975342387448636,-11.240125139689598,2789.256184202779
-6.562661662425538,-11.240125139689598,3064.207318829635
-6.1499809374024395,-11.240125139689598,3273.8167822325163
-5.737300212379341,-11.240125139689598,3409.106906423623
-5.324619487356243,-11.240125139689598,3454.8259500797362
-4.911938762333144,-11.240125139689598,3395.3769458070688
-4.499258037310046,-11.240125139689598,3236.723129643147
-4.0865773122869475,-11.240125139689598,3022.0849547478992
-3.673896587263849,-11.240125139689598,2822.9548794770963
-3.2612158622407517,-11.240125139689598,2705.962734598741
-2.8485351372176524,-11.240125139689598,2695.5558591351137
-2.435854412194553,-11.240125139689598,2757.7650150583345
-2.0231736871714556,-11.240125139689598,2817.7638851243214
-1.6104929621483581,-11.240125139689598,2802.4841972921627
-1.1978122371252589,-11.240125139689598,2683.809158346805
-0.7851315121021596,-11.240125139689598,2497.7272738196143
-0.3724507870790621,-11.240125139689598,2329.397469955522
0.0402299379440354,-11.240125139689598,2273.3894206821315
0.45291066296713467,-11.240125139689598,2390.712221826712
0.8655913879902339,-11.240125139689598,2683.5400233350333
1.2782721130133314,-11.240125139689598,3097.0139670106537
1.690952838036429,-11.240125139689598,3542.966218508124
2.103633563059528,-11.240125139689598,3930.9579512133923
2.5163142880826275,-11.240125139689598,4191.715495534499
2.928995013105725,-11.240125139689598,4285.612166285302
3.3416757381288225,-11.240125139689598,4199.048151123964
3.7543564631519217,-11.240125139689598,3938.1777458196666
4.167037188175021,-11.240125139689598,3528.48899756866
4.5797179131981185,-11.240125139689598,3021.0780269028824
4.992398638221216,-11.240125139689598,2497.597872702712
5.4050793632443135,-11.240125139689598,2062.7045578497264
5.8177600882674145,-11.240125139689598,1818.738801641619
6.230440813290512,-11.240125139689598,1829.2779730864593
