1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49869413897097,0.00694292437777455,0.00297344621326504,0.00123363512300927,0.00050506426098634,0.000209215804880953,9.56587142215528e-05,6.077275402987e-05,0.000849171543646856,0.0022303269200586,0.0014872214456975,0.000780102936912991,0.000369523926273746,0.000168015393103126,8.11601297307229e-05,5.68869494913017e-05,0.000317187710881969,0.000738868287831163,0.000649283370031205,0.000417709879422494,0.000230676359668423,0.000118245423675008,6.29454072197361e-05,4.77073181834335e-05,0.000106965607854088,0.000244953687007413,0.000261621573615887,0.00019911797210506,0.000126370283791873,7.29313728063792e-05,4.32416661206894e-05,3.5989901591987e-05,3.58310336095692e-05,8.12823902884094e-05,0.000100536695049771,8.80600603391823e-05,6.32897554371557e-05,4.08978372190976e-05,2.70937083181235e-05,2.49583500843154e-05,1.25607929747481e-05,2.74462355839811e-05,3.79461586035545e-05,3.74721506301038e-05,3.01763553428541e-05,2.17838952875772e-05,1.62014474762435e-05,1.65368512649826e-05,5.44020420445031e-06,1.03846052599846e-05,1.53244326907021e-05,1.67492308566764e-05,1.50459167068879e-05,1.22026797938532e-05,1.02757449628751e-05,1.14604597867397e-05,3.85815158083327e-06,6.24263253132173e-06,9.10577691410821e-06,1.06696023217686e-05,1.05617935745145e-05,9.54403184592561e-06,8.87732572175988e-06,1.01688927542498e-05
0.210600571145409,0.00297344621326504,0.00808457072121224,0.00341837898879502,0.00142045055650186,0.000594572531505955,0.000272911955552818,0.000172571892508343,0.000317187710881969,0.000835767918582875,0.00251547626777097,0.00169341928908506,0.000893512259332241,0.000431514308753683,0.00021640593557091,0.000154890860557266,0.000115795214063034,0.000270416794171948,0.000811164301253399,0.000731392850313432,0.000476095681754082,0.000269343414947139,0.00015343430049375,0.000121958396201861,3.83704433294752e-05,8.79715393683278e-05,0.000263127932893609,0.000291585363836798,0.000225882658523187,0.000147922476102113,9.61778477152396e-05,8.57979650151067e-05,1.27508743715445e-05,2.87876513762301e-05,8.56766878981239e-05,0.000110951988165115,9.95479933991089e-05,7.45155118887432e-05,5.52072727264138e-05,5.54316970606539e-05,4.60749578733882e-06,9.80683619624914e-06,2.84456197327777e-05,4.1544809573287e-05,4.23510662600127e-05,3.59664593710552e-05,3.03748315921531e-05,3.41866546557109e-05,2.25642550151067e-06,4.07936215869457e-06,1.05713769066478e-05,1.67005419232007e-05,1.90638978927073e-05,1.83785285449822e-05,1.77578784316447e-05,2.19546105080489e-05,1.82808516123267e-06,2.95790967732607e-06,6.15377239388485e-06,9.83706720445178e-06,1.22420275312511e-05,1.32081963985398e-05,1.42052083131094e-05,1.80799094105791e-05
0.0857984467752549,0.00123363512300927,0.00341837898879502,0.00826348317437926,0.00350172630884951,0.00148586671603966,0.00068592394176098,0.000431696189943687,0.000106965607854088,0.00028252638023279,0.000852194129074114,0.00256491702389606,0.0017329402833281,0.000931618005688319,0.000496035240916658,0.000366935479749732,3.83704433294751e-05,8.95604717018512e-05,0.000268628455275372,0.000825831996467344,0.000749703054082611,0.000499645136666417,0.000315206971454845,0.000268116486261955,1.27607105100826e-05,2.91601131332835e-05,8.7100798904595e-05,0.000267946716100826,0.000299977642380983,0.000239720743770201,0.000178076898459066,0.000174509125068178,4.33675195568317e-06,9.6610802644962e-06,2.85786074859763e-05,8.74874392797132e-05,0.000114925860877027,0.000107431600595779,9.30921973967685e-05,0.000104607163061844,1.69707961943592e-06,3.46547899251907e-06,9.81610222040779e-06,2.92865436407863e-05,4.3619275239071e-05,4.69351808366864e-05,4.71263367543202e-05,6.00234909903855e-05,9.77784011094977e-07,1.67737429142288e-06,4.1350977280207e-06,1.1108305087346e-05,1.8051416827699e-05,2.21175874894497e-05,2.55720817227515e-05,3.58268812327064e-05,8.82518570957715e-07,1.42794782038251e-06,2.97076883190076e-06,6.61182831446456e-06,1.1044925208928e-05,1.49497813568262e-05,1.91767394498149e-05,2.75018103412606e-05
0.0346172988541382,0.00050506426098634,0.00142045055650186,0.00350172630884951,0.00832943161370792,0.00360049722020383,0.00167611544239547,0.00104990286958758,3.58310336095692e-05,9.47422264571632e-05,0.000286141841822108,0.000862599947022038,0.00258968081569787,0.00178473182504729,0.001059614642795,0.000828423741242497,1.27508743715445e-05,2.96655797017689e-05,8.88216770364719e-05,0.000272680913267485,0.000838870167486677,0.000782231413597507,0.000586067568987871,0.000552465310181118,4.33675195568317e-06,9.81637547190955e-06,2.91792222248853e-05,8.94427419178787e-05,0.000275245120923302,0.00031958902983158,0.00029361083713221,0.000329139660523116,1.56759841175878e-06,3.394414679396e-06,9.89478909285996e-06,2.99803563123224e-05,9.16097825590945e-05,0.000126239117674969,0.000138893308344069,0.000182034334450157,7.11200208543669e-07,1.36388121652201e-06,3.70910954442009e-06,1.07208489504914e-05,3.17471997106308e-05,5.01824820320018e-05,6.48153186220469e-05,9.70544691371957e-05,4.98170238574146e-07,8.14287296496248e-07,1.907842785573e-06,4.84648459321957e-06,1.28719208169702e-05,2.23804808476498e-05,3.3004070681746e-05,5.39804470348283e-05,4.89950064215232e-07,7.92757398332338e-07,1.64928923634869e-06,3.67070542633059e-06,8.28742238601166e-06,1.48748933644344e-05,2.36234695550871e-05,3.88019582949577e-05
0.0141937022627649,0.000209215804880954,0.000594572531505955,0.00148586671603966,0.00360049722020383,0.00853068113544159,0.00402092768910257,0.00250710446134768,1.25607929747481e-05,3.30748831369055e-05,9.9660034642884e-05,0.000299902909400285,0.000899192536520819,0.00268894655641724,0.00205202566915002,0.00177707883666335,4.60749578733882e-06,1.05895758134676e-05,3.14667057873041e-05,9.5974009960328e-05,0.00029351530211627,0.000898150800398183,0.000949578165513694,0.00105842400689097,1.69707961943592e-06,3.74363379247562e-06,1.09654713619385e-05,3.32179163767217e-05,0.000101200843813513,0.000309007146411778,0.000416295464111547,0.000570883176025719,7.1120020854367e-07,1.45701270131395e-06,4.11285423357041e-06,1.21560833272829e-05,3.64172424399072e-05,0.000109946660889804,0.000178789106228436,0.000290309808392694,4.05654511538516e-07,7.19797987811898e-07,1.84723306231187e-06,5.07458209363668e-06,1.43835975151831e-05,4.17482603893855e-05,7.80839458042436e-05,0.000144127964176603,3.42279278761671e-07,5.40021710848753e-07,1.21483498321868e-06,2.93757322102069e-06,7.35910722403e-06,1.91018368613056e-05,3.82971439643639e-05,7.52071401805092e-05,3.56084456464789e-07,5.76157873855495e-07,1.1986655460881e-06,2.66778441731786e-06,6.02310829480926e-06,1.36373694614407e-05,2.70041650758459e-05,5.11056526281776e-05
0.0064703307792642,9.56587142215528e-05,0.000272911955552818,0.00068592394176098,0.00167611544239547,0.00402092768910257,0.00943631139068623,0.00585923212779662,5.44020420445031e-06,1.40641871118403e-05,4.18412730465341e-05,0.000124434904727105,0.000368898469552228,0.00109120837714596,0.00322055533254163,0.00351228540571868,2.25642550151067e-06,5.03935065960014e-06,1.46873281526203e-05,4.40133446299468e-05,0.000132362293678258,0.000398505085747974,0.00120058131824244,0.00181906907129669,9.77784011094978e-07,2.06851279055017e-06,5.9014848812139e-06,1.74764152964759e-05,5.21578775294886e-05,0.000156239725432589,0.000469111492053058,0.000882120991409607,4.98170238574147e-07,9.62452298456331e-07,2.61455672734387e-06,7.48080398736885e-06,2.17884637653648e-05,6.41846316590807e-05,0.000190578210732299,0.000414016010002516,3.42279278761671e-07,5.77726520369071e-07,1.42115630402614e-06,3.74543544023749e-06,1.02022562187044e-05,2.85560009061331e-05,8.17993180326127e-05,0.000193307883239263,3.18422864025123e-07,4.94909615420354e-07,1.09328518997696e-06,2.58211213807778e-06,6.27575422948705e-06,1.5696522644541e-05,4.06180703679228e-05,9.60051088370359e-05,3.38739132756531e-07,5.48092495972106e-07,1.14027703308967e-06,2.53783326819545e-06,5.72971508090554e-06,1.29730759671775e-05,2.93897773304612e-05,6.26974430837486e-05
0.00413637795908501,6.07727540298701e-05,0.000172571892508343,0.000431696189943687,0.00104990286958758,0.00250710446134768,0.00585923212779662,0.0132984207241998,3.85815158083327e-06,9.74636958126713e-06,2.84955234118943e-05,8.32996290146022e-05,0.000242641149476925,0.000704823189186393,0.00204137449926771,0.00589233857231273,1.82808516123267e-06,3.99237519232941e-06,1.14479863299465e-05,3.37716545715298e-05,9.99743866761598e-05,0.000296215423335982,0.00087792098087368,0.00260193198475819,8.82518570957716e-07,1.82666118454877e-06,5.13428393325089e-06,1.49975874713272e-05,4.41742155806935e-05,0.000130626548925094,0.000387190690921487,0.00114925633433969,4.89950064215233e-07,9.27118092670342e-07,2.48153124905713e-06,7.00540721666905e-06,2.01513581058176e-05,5.86794743182949e-05,0.000172351268366944,0.000509139988652722,3.56084456464789e-07,5.93554716896736e-07,1.44363212140802e-06,3.75989021276594e-06,1.01182542478362e-05,2.79876603098856e-05,7.92895631231157e-05,0.000229036310334557,3.38739132756531e-07,5.24928995789804e-07,1.15535556879078e-06,2.71545286794094e-06,6.55730178530637e-06,1.6265850237053e-05,4.16745137379881e-05,0.000110885592255976,3.61908872607503e-07,5.8558199546572e-07,1.21827192550062e-06,2.71142093765286e-06,6.12162730777006e-06,1.38604337187912e-05,3.14000366396925e-05,7.11428144478341e-05
0.49869413897097,0.000849171543646856,0.000317187710881969,0.000106965607854088,3.58310336095692e-05,1.25607929747481e-05,5.44020420445031e-06,3.85815158083327e-06,0.00694292437777455,0.0022303269200586,0.000738868287831163,0.000244953687007413,8.12823902884094e-05,2.74462355839811e-05,1.03846052599846e-05,6.24263253132173e-06,0.00297344621326504,0.0014872214456975,0.000649283370031205,0.000261621573615887,0.000100536695049771,3.79461586035545e-05,1.53244326907021e-05,9.10577691410821e-06,0.00123363512300927,0.000780102936912991,0.000417709879422494,0.00019911797210506,8.80600603391823e-05,3.74721506301038e-05,1.67492308566764e-05,1.06696023217687e-05,0.00050506426098634,0.000369523926273746,0.000230676359668423,0.000126370283791873,6.32897554371557e-05,3.01763553428541e-05,1.50459167068879e-05,1.05617935745145e-05,0.000209215804880954,0.000168015393103126,0.000118245423675008,7.29313728063792e-05,4.08978372190976e-05,2.17838952875772e-05,1.22026797938532e-05,9.54403184592561e-06,9.56587142215528e-05,8.11601297307229e-05,6.29454072197361e-05,4.32416661206893e-05,2.70937083181235e-05,1.62014474762435e-05,1.02757449628751e-05,8.87732572175988e-06,6.077275402987e-05,5.68869494913017e-05,4.77073181834335e-05,3.59899015919869e-05,2.49583500843154e-05,1.65368512649826e-05,1.14604597867397e-05,1.01688927542498e-05
0.285481845767501,0.0022303269200586,0.000835767918582874,0.00028252638023279,9.47422264571631e-05,3.30748831369055e-05,1.40641871118403e-05,9.74636958126713e-06,0.0022303269200586,0.00585521284159293,0.00194618806932154,0.00064688952165391,0.000215059519488998,7.25318705556941e-05,2.70744536212591e-05,1.57699879166391e-05,0.000835767918582874,0.00194618806932154,0.00113668580884022,0.000521736787954051,0.000215933397251188,8.53928560778857e-05,3.54019211654585e-05,2.11635583484398e-05,0.00028252638023279,0.00064688952165391,0.000521736787954051,0.000305768552478382,0.000153228192852432,7.08716423170242e-05,3.35471506468285e-05,2.21717397608542e-05,9.47422264571632e-05,0.000215059519488998,0.000215933397251188,0.000153228192852432,9.03212729123581e-05,4.81779997685496e-05,2.60738522279566e-05,1.94433531922924e-05,3.30748831369055e-05,7.25318705556941e-05,8.53928560778857e-05,7.08716423170243e-05,4.81779997685496e-05,2.93852264916765e-05,1.82295108365773e-05,1.5423899139237e-05,1.40641871118403e-05,2.70744536212591e-05,3.54019211654585e-05,3.35471506468285e-05,2.60738522279566e-05,1.82295108365773e-05,1.30693564569807e-05,1.24267688521702e-05,9.74636958126713e-06,1.57699879166391e-05,2.11635583484398e-05,2.21717397608542e-05,1.94433531922924e-05,1.5423899139237e-05,1.24267688521702e-05,1.24267688521702e-05
